185,23.14
184,23.14
200,23.14
194,23.29
195,23.29
183,23.29
199,23.43
199,23.43
192,23.43
187,23.43
195,23.57
198,23.57
183,23.57
177,23.57
190,23.71
186,23.86
199,23.86
200,24
183,24
199,24
206,24.14
205,24.14
189,24.14
190,24.29
197,24.29
203,24.43
205,24.43
190,24.43
221,24.43
193,24.43
200,24.57
194,24.57
209,24.71
202,24.71
249,24.71
207,24.71
183,24.71
180,24.86
224,24.86
192,24.86
203,25
200,25
194,25
202,25
203,25
194,25
195,25
198,25
208,25.14
211,25.14
218,25.14
210,25.14
216,25.14
200,25.29
214,25.43
205,25.43
214,25.43
203,25.57
205,25.71
203,25.86
210,25.86
220,25.86
223,26
223,26
210,26
204,26
219,26.14
226,26.14
228,26.29
214,26.29
227,26.29
235,26.57
230,26.57
217,26.57
214,26.57
227,26.71
221,26.71
215,26.71
223,26.71
223,26.71
236,26.71
238,26.86
233,26.86
214,27
224,27
240,27
222,27
224,27.14
218,27.14
209,27.14
234,27.29
216,27.29
246,27.43
243,27.43
234,27.57
257,27.57
231,27.71
238,27.71
231,27.71
255,27.71
222,27.71
216,27.71
232,27.86
249,27.86
237,27.86
255,27.86
232,27.86
228,28
239,28.14
219,28.14
239,28.14
259,28.14
244,28.14
229,28.14
234,28.14
248,28.29
251,28.29
249,28.29
234,28.29
258,28.43
280,28.43
253,28.43
249,28.86
244,28.86
266,28.86
259,29
258,29
262,29
253,29
249,29.14
255,29.29
253,29.43
252,29.43
237,29.43
259,29.43
247,29.57
248,29.57
252,29.71
269,29.71
228,29.71
244,29.86
265,29.86
258,29.86
245,29.86
243,30
263,30
249,30
289,30.14
258,30.14
257,30.14
243,30.14
240,30.14
249,30.29
242,30.29
250,30.29
258,30.43
235,30.57
273,30.57
265,30.57
259,30.57
273,30.57
264,30.71
268,31
268,31
271,31.14
263,31.14
288,31.14
276,31.14
268,31.29
257,31.29
308,31.43
287,31.43
274,31.43
320,31.43
270,31.43
274,31.57
286,31.57
266,31.71
273,31.71
272,31.86
284,31.86
258,31.86
283,31.86
302,31.86
257,31.86
301,31.86
282,32
283,32
290,32
307,32
284,32.14
269,32.14
271,32.14
287,32.29
273,32.29
280,32.29
267,32.43
285,32.43
277,32.43
283,32.43
283,32.57
285,32.71
317,32.71
295,32.71
254,32.71
287,32.71
290,32.86
268,32.86
290,32.86
306,33
284,33
290,33
289,33.14
307,33.14
309,33.14
336,33.14
278,33.29
307,33.29
323,33.29
244,33.43
269,33.57
269,33.57
321,33.71
315,33.71
296,33.71
304,33.71
314,33.86
326,33.86
295,33.86
292,34.14
301,34.14
319,34.29
288,34.29
291,34.29
297,34.29
285,34.43
311,34.43
304,34.43
317,34.43
307,34.43
300,34.43
286,34.43
326,34.43
296,34.57
303,34.57
301,34.71
318,34.71
289,34.71
286,35
312,35
313,35.14
305,35.14
333,35.14
302,35.14
313,35.14
326,35.29
303,35.29
330,35.29
344,35.29
311,35.43
303,35.57
319,35.57
328,35.71
311,35.71
332,35.86
270,35.86
339,35.86
312,35.86
315,36
320,36
305,36
316,36
302,36
332,36
311,36.14
311,36.14
320,36.14
299,36.29
337,36.29
327,36.43
351,36.43
306,36.43
352,36.43
326,36.43
334,36.57
362,36.57
333,36.57
313,36.57
319,36.71
321,36.86
283,36.86
350,37
335,37
336,37
329,37.14
324,37.14
356,37.29
321,37.29
326,37.29
329,37.43
312,37.57
312,37.71
283,37.71
389,37.71
341,37.86
337,37.86
319,37.86
314,38
322,38.14
343,38.14
315,38.29
345,38.29
312,38.29
359,38.29
326,38.43
357,38.43
341,38.43
356,38.57
335,38.57
351,38.57
322,38.57
302,38.71
336,38.71
362,38.71
342,38.86
340,38.86
344,38.86
336,39
348,39
352,39
342,39
325,39.14
329,39.14
323,39.14
370,39.29
394,39.29
314,39.57
355,39.71
379,39.71
404,39.86
331,39.86
338,40
380,40.14
345,40.14
392,40.29
377,40.29
352,40.43
358,40.43
382,40.71
391,40.71
357,40.71
334,40.86
356,40.86
387,40.86
363,40.86
377,40.86
378,41
387,41
363,41.14
383,41.14
367,41.14
372,41.14
359,41.14
347,41.29
368,41.43
371,41.57
383,41.57
359,41.71
378,41.71
355,41.71
370,41.86
293,41.86
347,41.86
356,41.86
351,41.86
344,42
379,42
360,42
355,42
373,42
352,42
350,42
353,42
378,42.14
373,42.14
343,42.14
390,42.14
384,42.14
351,42.29
342,42.43
634.1566818,40.82303119
801.2221647,16.16105744
84.81537807,42.77011115
439.233364,2.508169798
164.6318417,66.16441604
247.3480693,83.42311993
395.2937126,4.908275788
959.8961579,44.39301354
841.1268658,45.31868477
178.2710883,26.18383017
944.1329251,2.839295122
649.4606646,99.47903864
874.7980687,69.65024491
720.0310103,42.45672025
385.9721511,41.69615788
749.5915558,1.734974569
949.6136331,83.26870569
435.1743681,97.22375464
77.54513164,25.60481119
470.4973471,24.71331982
247.9195868,76.6611252
980.7512112,11.58495344
927.599113,31.31668163
851.5750707,44.32376252
506.6191078,12.34141871
701.5210154,81.02923464
979.2681097,25.77411815
784.9837848,91.34215388
558.8159919,38.54729841
52.15770821,65.83502959
125.8428617,32.84530873
305.8149319,36.70471707
94.83053164,63.75066701
292.5629821,82.20432612
826.3523351,81.61393741
106.0164455,71.32764836
873.9727697,6.438644722
891.4884498,3.982134172
416.0054024,19.80607426
578.9573732,3.499681005
793.7222897,87.59777447
547.6774192,40.68981032
735.1916978,76.46891441
421.3854942,99.08198702
667.1787301,22.90090842
469.8744142,1.524622906
442.8906428,96.32397197
497.6245613,28.88358928
511.1464402,80.20205826
595.7587002,33.86403086
16.65241118,29.54695049
732.8528395,74.67699039
424.405117,0.059260522
925.8929522,41.80689699
689.3651512,68.44604288
278.4983901,30.7079482
99.7412336,43.31579938
425.947043,84.0482019
887.0153997,90.35509455
228.6886904,36.20319485
74.96695741,65.73904053
414.949071,85.28887976
908.1533748,99.85388412
377.2791153,45.72570094
20.86248258,34.75996741
614.8882304,1.15331854
733.363974,97.52025474
459.3876238,47.78983587
600.3038003,96.85870759
528.5926497,16.42114417
402.3257921,64.43048544
603.7825836,50.24422984
543.9673016,84.11490759
727.6194582,55.07301068
74.82647516,29.40407904
628.9732054,69.40933842
854.7631864,44.78576029
437.6190288,8.063017544
372.5991032,10.95723255
934.6698258,87.08558532
819.6983619,39.28334138
211.187553,95.89624017
554.37111,93.58426905
683.2527725,61.10262816
94.750955,11.40297488
891.5999281,3.091209718
899.2974571,1.513109279
47.27678589,43.26272502
284.1162486,26.05982557
257.6415164,61.75403618
833.0937364,88.48704146
179.8617906,13.10302989
229.2475497,0.937128917
647.6341394,32.25896213
555.5392229,16.84826769
183.8865949,39.73315411
32.39889022,57.43403039
176.3267238,75.91003501
302.4663695,24.5538621
641.8451717,27.68603471
232.6471714,72.43886378
855.8850331,6.184647058
723.1047882,59.86660304
303.902472,37.58881923
76.96263421,63.12803374
248.3394865,98.03449203
632.8879736,1.592559594
468.3332594,52.59772268
798.9219207,50.44204613
377.5427853,77.39627246
195.6826719,18.17324664
35.66608681,65.00681635
182.6802514,16.90217199
784.0471176,81.71526193
731.5884993,91.75124181
829.5252439,75.35104925
537.271288,71.77132432
812.6340749,61.99999683
149.8515536,60.20477332
588.6407377,64.31773822
442.3981741,62.58557424
644.0481393,39.32945073
823.0265149,23.01520685
753.9282817,3.547982673
895.9436645,8.078953335
285.5504104,37.38191486
70.75062921,60.08957255
670.5516482,29.90122595
122.1130664,28.08858443
778.4712758,40.41769589
424.4995009,46.58473279
552.0181628,33.52233125
22.97419924,78.39779206
909.3748969,87.34623981
694.9314145,37.28869738
860.8603595,1.642120365
509.2510546,27.59833173
678.4857031,82.27814398
336.3145262,28.3181968
548.1021584,3.908664739
239.5288292,19.63005688
573.407043,65.81488093
180.8343043,73.04971462
849.3581322,55.40230787
803.1620099,63.88795538
33.32692404,86.47019056
76.88150998,71.1554986
477.1523799,73.15599214
737.9276777,82.36233794
172.1612179,3.34211392
558.9060003,47.31331686
398.1659139,76.44930686
869.4953305,97.32549087
742.5237586,12.43081589
486.1005354,53.67944029
683.6193617,49.54486043
951.0251503,13.47005553
885.7543621,53.33457052
873.57998,62.87417579
283.7333328,23.56762946
265.0563762,65.36653434
825.6634148,41.38557643
316.2558922,99.17086053
838.1490042,39.30637904
976.0657876,96.92614208
234.3500295,43.6014881
678.2522558,72.63688976
408.9424056,95.44434098
173.4323258,66.57969514
59.75702944,36.00059227
243.97995,8.807161771
714.4642205,79.72174123
596.2149004,74.47069944
122.9663621,58.254008
112.6335332,96.10074614
884.7492626,98.48437651
275.778266,89.56376291
268.7406989,86.00982063
196.4906402,3.49165681
597.2141335,85.17087905
459.030833,51.07936265
977.0225147,66.8752208
93.18254395,34.75571868
476.1893759,46.19314694
877.4685786,66.09292078
407.0745236,44.07728561
822.9727739,27.18224456
163.0542592,46.60558018
157.9604978,95.77226416
924.901059,3.717052401
885.7598434,43.8877605
41.51439647,92.07862149
297.2842095,62.96024498
994.4079463,81.10849604
597.5803875,91.51333612
54.32016324,59.94020813
140.6272214,39.77370894
953.4038283,72.97156937
421.5093194,12.86689178
174.7317832,5.354472016
243.7414911,24.14194301
468.1453411,75.69446279
254.8104578,11.52080925
794.799684,57.92209804
287.0388738,61.60106149
579.9498513,63.83194319
614.9159141,72.37228872
642.9612118,74.20170939
11.74531071,4.844163389
267.8391941,36.51250719
285.4217302,57.59912752
946.2325881,46.43099676
272.7115192,5.05281588
726.6596688,44.68455114
774.3991175,93.15851072
495.881749,78.8951
590.1227698,24.80142579
182.1387318,20.19517822
254.7073026,32.13439035
779.9046786,99.27522752
783.7036698,7.448535233
883.3902976,14.18092194
52.37861967,14.75234129
414.6372921,6.594396123
292.3756092,31.83760573
270.3486703,52.05699706
484.8839821,63.20336875
567.8240368,79.89100491
132.8719286,43.78758254
510.3207328,84.90346385
638.9464188,73.79642173
694.5533854,74.38916135
216.9258998,19.10930802
416.8834443,45.6401869
550.2791541,94.78048956
250.6199545,9.925167785
40.05933645,17.66897665
747.4519493,53.41569895
521.7897848,38.78067107
640.7112326,64.27415269
880.0539808,55.59118823
608.408965,20.07405836
761.4332844,1.2185947
695.8043531,0.990342105
151.7198829,97.25560511
364.2354122,39.9107875
762.4437887,55.16590004
970.0663444,15.56494811
381.0512136,92.31969424
33.43885418,97.8255805
677.5635982,41.30654378
529.1235062,61.04949181
602.53424,24.01834517
1.892250232,44.4084272
72.6647221,65.72679622
244.1897191,1.046807783
318.4464813,32.48390681
160.1126751,80.72063746
235.3074917,80.96228153
281.1190977,8.948525165
81.93124656,77.91598916
430.7210537,20.08710531
622.024288,45.41252845
900.7358534,83.49225118
342.1174702,96.46924592
483.3509801,80.46520962
255.8824429,70.9446025
660.0043871,88.68314932
166.6770092,88.8656888
190.3413712,72.97962009
477.6901585,59.46408604
97.05040807,92.69332699
57.08218209,73.68609809
368.0717452,73.34570148
282.7620326,71.85934429
993.3916582,65.68496729
777.5421171,44.66635073
409.7995741,69.44414483
429.4328978,62.98356598
895.7208604,40.23368364
730.2167933,57.95668598
503.4731008,76.70580228
614.1428317,87.56110215
943.267778,59.48722314
720.75507,75.17669391
540.1290829,64.40837823
400.0715422,14.52866217
82.11319324,73.74651337
929.4105364,46.68565412
93.03573313,14.83795244
556.9819824,96.33607859
360.7799878,4.095144647
984.5780355,86.65336235
766.5876708,68.53855727
535.8119439,44.71354962
324.173877,28.54461876
561.2225043,40.82427792
201.5177397,85.9539548
567.9266412,32.87044416
945.5281119,36.34212614
276.3126574,0.386404113
643.2582919,96.28421932
69.42150354,59.43942153
764.0861023,78.16492111
197.7398901,35.35470633
998.3590705,49.04388947
429.6272507,74.12239286
129.6086494,81.82065417
680.0129634,2.975199234
898.8411532,29.05749004
518.9498899,13.32725867
604.3642939,75.92023048
306.6753724,16.15547174
913.6046905,27.33777618
239.1817306,50.25858624
617.960761,3.404721969
297.3781156,45.95325344
82.46219265,69.46131145
398.3348724,13.59114818
139.0728356,68.07142757
828.8902066,16.47902385
5.373600268,41.5151017
72.23153552,81.49099686
457.5221321,52.02569185
213.877773,45.19853721
355.6440215,60.95831816
377.5596773,99.18919474
842.5333639,26.6839006
203.5255335,39.71190978
715.9037278,88.75969369
974.7006452,28.322972
652.3073151,86.19470218
86.95349644,60.00298613
165.6659241,55.01050551
254.553015,7.635210941
593.792124,74.12937187
532.6268306,81.45506373
95.01064203,22.23380372
187.7065058,49.89635126
36.85020005,58.9102538
280.7154466,83.87664566
800.6934479,22.89674648
599.5635713,22.91265906
526.8997494,56.42563289
820.0234768,98.80989866
100.1005478,64.48639023
689.814047,82.85561668
132.0106271,77.8358792
838.8576981,78.81504779
242.8172042,9.779533472
395.2225226,95.24500358
118.4025374,41.23954961
177.1102555,29.81800321
956.1290205,62.2906316
798.7967973,43.93857094
379.593083,67.83134604
309.1478255,93.69692418
127.5205797,54.20080489
154.8153105,81.88212719
374.8669015,57.34799219
873.2730054,5.794384886
290.8523013,24.83437708
883.2449396,3.466540709
940.9822738,17.19253054
899.3010269,66.75080057
811.0212432,12.87323768
804.0077164,73.55304704
214.3183547,29.47356283
107.1178068,73.107481
629.4987434,40.1873587
227.2374388,59.58713409
719.5221712,41.84964267
827.840949,29.36016908
577.8053584,94.54302152
680.2755377,25.30926877
52.03872093,11.40939574
574.3328467,65.42879143
883.2996385,61.34867084
892.2977287,30.62210808
871.7345437,81.3375254
469.1752857,94.83017029
184.9301481,33.39155593
794.3841043,70.95704438
463.1565935,95.94150877
459.6992185,37.29175133
180.4508982,62.94198828
233.8465373,29.54653311
651.6899076,14.25734323
311.4264919,46.07077362
509.348367,66.9203915
245.7067041,95.13075737
688.8836991,37.55054373
278.0806132,30.61152091
10.63590565,56.02259123
62.08900509,26.16031591
442.548835,49.59161824
980.7025334,93.4839168
563.4425707,4.976222444
264.837251,36.08793915
423.0519887,8.641853475
814.1329946,22.87573689
898.5975317,75.82407849
665.2229427,57.82002277
348.6892694,64.75593922
331.7594762,82.7917519
881.4104154,18.28920254
447.0978233,53.68328032
908.2630776,8.765673238
853.4614547,56.20362444
750.4156007,12.96827535
24.42288449,14.01303325
516.0379936,10.65062161
644.9126941,34.01125873
492.2277327,3.973790677
133.2911888,61.14900949
630.6718152,55.25179063
517.1198724,73.52428358
316.5729063,81.74516871
178.2037041,23.97810904
538.7118009,72.84447956
658.9081958,29.71859931
600.4360542,38.23326444
825.0474559,91.46732549
531.1151664,88.08733598
209.6343029,98.9124038
414.6006149,96.45675717
663.8939903,70.20066263
244.3538156,52.06110297
518.1519024,38.379249
705.4926063,44.56787171
991.619064,34.74698307
616.4408864,45.1412061
745.6944177,48.31196595
449.6091121,63.36331931
417.1178627,79.59755671
143.7979859,30.85711218
871.3428245,10.13900085
29.42257137,85.77703919
986.5177333,82.63309449
208.445655,99.17805421
862.3070648,5.786279759
667.5470499,13.32548258
633.7713364,84.14951495
784.2362409,48.93763753
823.7012143,65.08569154
206.9350861,9.939217809
543.2958288,29.99987256
76.93021914,89.46380138
74.9090147,13.9588859
188.1444555,10.88957555
484.3711376,89.77989128
3.984135958,47.02507249
344.0692723,53.47813862
368.6468975,22.79605624
685.6246473,16.10720404
990.9533623,49.05248708
376.6105362,86.92095122
25.19121767,57.72088062
542.9123238,34.96143039
461.0477334,44.04693189
236.8714537,71.46701136
837.020537,98.84152534
269.9135582,99.91016245
637.9648119,53.56197556
224.1564227,98.50301328
130.6384517,42.94919235
272.6457042,99.87836148
595.3622482,79.56312465
982.8999049,47.31946198
847.9396154,16.64459817
17.0561074,42.61174654
690.3834132,50.90511698
586.3791149,57.24212782
122.332393,74.23807399
736.7048981,4.250308585
597.2834894,91.24197005
301.7045905,10.96279234
571.7450242,61.79711733
957.2419533,85.71009975
829.9387484,50.61592564
307.0233796,10.44790869
100.2961697,46.37645848
342.8621558,67.85327149
975.3173538,95.56290362
314.441284,21.94855281
681.1433868,51.43191229
11.00228778,10.77334454
185.2391573,21.37911669
492.4712101,50.24964592
194.7074453,20.31639853
837.6170682,21.97741079
826.4948975,40.82463112
210.8863424,14.56386614
594.0107114,65.58357284
594.2816715,35.79805161
308.5670002,0.955983121
131.2515941,97.86784453
681.3545964,8.433589364
261.4562487,3.990289811
292.2910231,9.980443254
832.1219307,13.02526075
856.5323118,30.2393398
966.0895184,24.86451948
185.0593834,99.04277492
276.8442915,87.04706058
987.7622863,26.14661053
132.1087132,14.7749003
277.7762382,68.71778263
172.6187654,93.14147555
414.9562755,4.261505664
287.7363061,33.68268663
370.7879332,8.997492646
445.4129151,56.24541088
857.1810279,0.297166802
513.7793819,85.38463456
938.9058499,67.53513375
482.2384756,93.45599325
322.741902,0.340368435
821.6311607,9.226695251
649.4703566,82.8046115
707.1951728,72.82511312
749.7527692,28.33581537
168.8698951,15.04044457
285.732058,54.59255676
369.5771311,71.4586244
914.9829234,30.34177668
397.7994319,66.52358849
26.02253326,13.13133016
623.7695326,63.38821906
740.2284527,96.01685767
5.671249775,56.5597782
141.4488119,65.86222097
967.3757465,88.64168969
686.8930299,14.43503615
264.8185945,22.3986067
879.0306275,18.55754001
545.0979003,60.14078667
38.07437723,72.46661961
369.9852872,69.39517495
602.5853267,34.83262067
59.93011841,92.42089223
632.1894991,70.67278556
306.1023653,95.60450472
764.550635,73.52150534
720.8317645,11.48594077
287.7350652,43.24931646
792.932099,71.4439686
717.3071386,4.472451234
947.7887727,49.5686848
469.4567989,34.890461
914.4793781,26.83046153
831.43825,61.73434526
396.7661928,24.87810484
76.0982551,16.02177221
230.8292161,21.56157187
266.7754555,31.30638014
859.6118117,36.81809426
705.2200678,13.81593679
773.989419,11.79559702
871.2779632,29.66361961
409.7164,77.72998518
752.7268437,41.58841124
870.6150548,82.5909549
330.9078671,98.40787107
335.6296379,7.09597849
163.9153148,83.54035421
336.3053358,26.77346157
694.8607179,92.5244178
104.703346,76.03833283
807.896699,53.02454547
836.5711452,33.38271534
704.5583285,91.41356914
201.3427818,58.48694368
464.5384937,89.33886998
289.9317681,81.39890661
971.8935389,18.01889591
145.2649551,78.17089343
822.9742469,10.41445944
890.257997,86.98192215
103.9697636,79.4299993
31.27702337,64.53146093
431.4801075,15.07902544
159.5806625,76.33673398
403.3865896,1.732918595
317.9926629,41.68697602
375.5847798,21.52001966
892.5884885,10.44082127
428.7875481,75.23676795
611.659737,12.39097422
783.8960249,37.92805334
657.6521697,73.85763587
222.4927337,36.20800872
848.9111783,16.18213527
62.10040978,11.82811592
194.1762895,72.51979675
840.1009763,51.98293498
890.6085035,95.56136758
149.0320097,59.56040448
999.4746628,22.7242589
398.6810704,2.019597346
273.3504945,70.96865246
40.50762828,76.82986976
455.9249361,13.43824435
224.11268,97.76050778
597.1174455,89.84429991
277.1050314,84.31204324
553.3773838,8.797084769
800.592684,94.43938526
440.0587202,90.78139996
983.3853733,4.172737918
555.4205266,69.37093371
510.3787402,20.02767479
889.4218889,87.97872191
60.39758046,32.02936705
881.4712584,51.13319976
442.5349037,86.03271881
516.467669,71.95145251
501.2669621,36.38410887
532.5337031,30.69761471
256.4792324,65.99380946
531.3665433,30.21984335
512.395041,26.25609693
914.4587066,26.95946147
24.34732956,26.15456196
517.604318,74.46156687
304.8564906,52.88167594
433.9757433,72.72035526
366.3964723,47.52889899
728.8458758,84.85419744
342.1966007,1.409475674
160.1295906,49.3308957
775.9507721,24.80006884
344.6649333,74.60248558
284.6300597,1.165416664
818.3237541,15.95182734
340.68523,55.66314088
780.2609279,94.79685228
717.8525137,76.20335565
55.96633195,95.02664004
408.2230352,27.35536674
186.8320502,13.88176111
595.4634104,94.98124416
803.0933383,59.02336723
43.32023991,85.77472101
317.3294256,41.61073708
658.9460981,47.63772898
37.22125695,19.13413808
946.2881779,21.71869908
209.8736038,32.90992237
560.9041398,70.91706825
936.2237348,28.70472421
264.4133991,53.67788159
730.6482748,41.23253411
440.7284882,36.778359
653.5232722,28.1623634
502.8698507,60.95764332
68.65775446,7.924645059
237.7856607,13.01537041
681.2409759,78.75189856
698.4528768,22.9532642
451.3484333,97.60532748
457.6074161,30.27879659
936.5135111,25.68476626
306.8373643,76.91374139
332.1825032,25.23340334
160.8449279,55.24012289
915.3611505,49.97290834
881.4780404,24.2213911
382.2275157,86.77670747
384.9336323,1.535110426
622.5530298,11.15522969
723.7956704,4.868832836
498.671024,74.32556993
282.7698591,52.49503317
232.175771,98.86042339
861.0935591,54.95327694
73.97061959,83.43163332
550.6536183,3.833930059
330.2885237,19.89967434
578.3706068,52.8860111
21.4677088,69.88882811
453.3593741,17.43702712
301.14625,30.59898857
106.3798595,56.63695807
600.0233615,93.66502337
671.8052511,62.04340171
789.9258578,75.3500095
290.3141456,99.96754214
669.7958352,45.46916215
60.57746447,39.11472605
850.560517,72.93579483
312.9686137,73.22679
966.0642111,27.73107056
253.3525575,80.86834074
903.8485988,66.73915068
821.7676765,82.68313992
958.9220473,21.70401604
799.191603,10.98375882
191.0003063,18.56268552
250.1907422,6.794695788
248.002878,66.43007601
354.1249965,19.8591989
20.56300569,61.33396847
51.12528482,12.95769799
676.8000258,58.09237981
657.4639371,99.13992179
389.0252921,54.05238452
777.1479664,37.32370036
710.7231405,26.86218715
671.5948916,46.13936721
832.4716273,83.68802328
243.9552998,96.83534577
502.9302519,69.25878598
161.4667995,2.32067648
526.3662863,86.26384614
855.9640677,46.10477829
239.0327058,93.30444402
775.2759512,42.31098502
552.4921169,64.43019927
799.9377126,53.26198049
953.3749132,31.4481268
143.3939143,27.86069368
367.1339064,1.085216213
427.6238252,73.18594219
708.1270797,32.67369795
746.6116079,4.26921924
158.7543571,2.835346279
790.2197264,77.4872727
873.7173694,96.84366554
469.9507224,20.28831131
708.8421603,45.57170446
699.9092686,38.79152847
689.6470628,8.36686771
313.5147658,98.02326379
935.3041292,38.28709152
727.4408657,48.30161532
64.76094528,12.77025546
225.7415971,88.15320866
480.1245554,78.99228889
944.2335098,27.74898483
188.6582661,38.41674372
639.6830713,55.53740138
736.8922302,4.732551421
584.9414099,18.60751148
331.1176267,28.56541044
740.1341731,19.61498527
164.962095,73.23967402
715.2537545,58.88191622
357.4857477,38.7219051
349.5729578,82.73632029
999.3710954,16.29465051
815.1394843,53.34556372
53.24417604,51.8712794
840.9330655,71.61607823
97.01181938,53.60744062
370.3197951,47.74517868
608.7385084,58.0404876
512.0308808,15.25519131
594.0299088,60.82913475
95.01202928,49.31256438
54.09199041,8.191051438
95.96629045,36.58996005
319.8782697,24.20597296
986.7190212,54.13821557
387.7957408,3.075075513
186.8142712,94.39725566
417.9536183,91.90345552
210.816961,86.01670789
394.3058844,91.79145593
97.7338924,17.77310022
838.114984,65.99506645
69.06217867,8.882883618
665.2000436,64.67995327
790.1083402,28.52322377
504.9997131,25.43642484
762.788089,15.81800328
495.8829141,37.89769462
587.3090302,94.27425135
138.8616607,30.36889328
961.8722127,95.42899744
107.3761891,74.86781592
606.5912588,48.54422566
643.3870071,51.62880711
559.9272659,39.58532297
473.5539266,79.65163314
350.1026988,74.39441355
717.0951418,47.45950351
246.6233776,55.95604072
133.0433409,74.65593383
664.1524726,18.95963918
945.822307,62.99095316
697.4186325,73.34047998
324.2877163,21.65895977
271.4067355,45.1640799
526.6496635,22.58293337
23.43385644,61.48787556
701.7722688,2.118442063
23.75149743,67.54498256
932.0721764,47.93041398
485.5437792,65.98864496
741.1716705,86.62709274
881.039735,50.58821892
812.8388482,68.99522456
551.3106539,1.00679931
591.5181829,18.29848302
816.0635578,26.14767447
111.7515255,23.94082758
424.9964584,77.11648947
537.9181362,85.55009346
145.6266066,13.50583591
161.0552062,12.27257873
130.7776995,7.960131582
158.9090956,17.13081825
369.4551632,56.38734428
625.0966041,20.97542726
411.8001717,51.41675652
832.4381597,58.62653171
136.1676221,66.84299434
944.3058356,74.44430092
134.3501891,20.42716568
870.7910195,89.24953459
916.4523825,31.59120687
712.1745155,78.87561061
761.2706821,31.17385351
434.1664015,25.04819973
939.9359301,3.653640295
308.1594842,2.109446685
276.4796997,77.16915258
266.6571947,7.730309335
870.0749966,27.07605945
296.1969912,39.78923896
790.5860075,94.90638133
242.871776,36.04458683
154.9754972,54.12660036
496.9745175,42.9164381
498.6715312,16.26205038
623.8024013,29.77238346
270.9093621,39.2202302
989.0641118,83.68948181
322.759411,88.96339297
11.1407917,70.10316827
479.4287547,48.80858657
80.27651956,79.90013473
288.9440116,90.40927776
552.1990237,78.01715311
854.2551649,69.65016926
368.2534685,87.71557187
564.8149546,91.68367635
449.471115,75.0998844
364.1154065,98.58474362
877.3460159,14.89425337
232.0840575,65.04141018
768.1506204,42.58624737
299.3255067,11.64046126
897.0682754,69.23307906
790.5669232,0.418988241
11.57333637,12.7911618
699.2216515,9.214573604
238.7877475,78.7567811
610.5544591,71.77582193
274.1755871,62.16833794
346.5714672,79.72173477
525.6037599,39.74027407
417.9176554,37.57708968
213.8530729,41.11626118
850.2045315,43.23712023
585.7328721,7.043943083
21.39265892,94.38599327
724.0353695,94.09429447
658.6047234,78.35198383
342.2257968,92.42727015
483.9792678,96.54818703
299.0752405,30.62165945
292.3712635,95.04949247
474.1863505,99.35520308
824.357826,99.55140572
721.375251,63.71149401
68.92186446,86.15116388
251.0360643,53.33401837
969.6669236,34.46131821
878.9812778,68.14722038
657.5399551,58.36611796
612.123357,5.267474519
982.7413035,43.15618643
979.382297,48.49191751
